,T,INPs_perL,F,delta_INP_neg,delta_INP_pos,end,start
13,-21.23,2.965135186,0.466666667,1.187282262,1.489294841,24/10/2016 15:37,24/10/2016 12:05
14,-21.41,3.269562172,0.5,1.254304283,1.556316862,24/10/2016 15:37,24/10/2016 12:05
15,-21.55,3.595000246,0.533333333,1.322584763,1.624597341,24/10/2016 15:37,24/10/2016 12:05
16,-21.61,3.944566152,0.566666667,1.392566576,1.694579154,24/10/2016 15:37,24/10/2016 12:05
17,-21.75,4.322126094,0.6,1.464751395,1.766763973,24/10/2016 15:37,24/10/2016 12:05
18,-22.07,4.732557117,0.633333333,1.539728331,1.84174091,24/10/2016 15:37,24/10/2016 12:05
19,-22.09,5.182133437,0.666666667,1.618213585,1.920226164,24/10/2016 15:37,24/10/2016 12:05
20,-22.2,5.679117002,0.7,1.701108594,2.003121172,24/10/2016 15:37,24/10/2016 12:05
21,-22.4,6.234697358,0.733333333,1.789590024,2.091602603,24/10/2016 15:37,24/10/2016 12:05
22,-22.47,6.864562418,0.766666667,1.885257052,2.18726963,24/10/2016 15:37,24/10/2016 12:05
23,-22.49,7.591688266,0.8,1.990388279,2.292400858,24/10/2016 15:37,24/10/2016 12:05
24,-22.65,8.45169561,0.833333333,2.108426553,2.410439132,24/10/2016 15:37,24/10/2016 12:05
25,-22.8,9.504259531,0.866666667,2.244992846,2.547005425,24/10/2016 15:37,24/10/2016 12:05
26,-22.98,10.86125044,0.9,2.410334864,2.712347443,24/10/2016 15:37,24/10/2016 12:05
27,-23.05,12.7738217,0.933333333,2.626710338,2.928722917,24/10/2016 15:37,24/10/2016 12:05
28,-23.18,16.04338388,0.966666667,2.961967766,3.263980344,24/10/2016 15:37,24/10/2016 12:05
2,-14.43,0.20805866,0.042253521,0.167732918,0.298111333,27/10/2016 15:58,27/10/2016 11:49
3,-14.8,0.279456663,0.056338028,0.204755664,0.335134079,27/10/2016 15:58,27/10/2016 11:49
4,-16.63,0.351928362,0.070422535,0.237742673,0.368121088,27/10/2016 15:58,27/10/2016 11:49
5,-16.68,0.500225512,0.098591549,0.295971724,0.42635014,27/10/2016 15:58,27/10/2016 11:49
6,-16.75,0.576121208,0.112676056,0.322402769,0.452781184,27/10/2016 15:58,27/10/2016 11:49
7,-16.78,0.653231287,0.126760563,0.34752682,0.477905235,27/10/2016 15:58,27/10/2016 11:49
8,-16.85,0.731595243,0.14084507,0.371581277,0.501959692,27/10/2016 15:58,27/10/2016 11:49
9,-16.87,0.974635501,0.183098592,0.438936634,0.569315049,27/10/2016 15:58,27/10/2016 11:49
10,-16.92,1.058451129,0.197183099,0.460166254,0.590544669,27/10/2016 15:58,27/10/2016 11:49
11,-17.01,1.230586467,0.225352113,0.501276878,0.631655293,27/10/2016 15:58,27/10/2016 11:49
12,-17.06,1.409098619,0.253521127,0.540972561,0.671350976,27/10/2016 15:58,27/10/2016 11:49
13,-17.11,1.500897149,0.267605634,0.560405856,0.690784271,27/10/2016 15:58,27/10/2016 11:49
14,-17.15,1.689912634,0.295774648,0.598630242,0.729008657,27/10/2016 15:58,27/10/2016 11:49
15,-17.19,1.886645138,0.323943662,0.636206263,0.766584678,27/10/2016 15:58,27/10/2016 11:49
16,-17.22,2.091751714,0.352112676,0.673348907,0.803727322,27/10/2016 15:58,27/10/2016 11:49
17,-17.3,2.305977075,0.38028169,0.710245685,0.8406241,27/10/2016 15:58,27/10/2016 11:49
18,-17.38,2.416769934,0.394366197,0.728655404,0.859033819,27/10/2016 15:58,27/10/2016 11:49
19,-17.42,2.530169922,0.408450704,0.747066349,0.877444764,27/10/2016 15:58,27/10/2016 11:49
20,-17.46,2.6463027,0.422535211,0.765498161,0.895876576,27/10/2016 15:58,27/10/2016 11:49
21,-17.5,2.765303243,0.436619718,0.783970205,0.91434862,27/10/2016 15:58,27/10/2016 11:49
22,-17.53,2.887316775,0.450704225,0.802501734,0.932880149,27/10/2016 15:58,27/10/2016 11:49
23,-17.57,3.141021515,0.478873239,0.839820634,0.970199049,27/10/2016 15:58,27/10/2016 11:49
24,-17.66,3.273064764,0.492957746,0.858647354,0.989025769,27/10/2016 15:58,27/10/2016 11:49
25,-17.7,3.548527,0.521126761,0.896737324,1.027115739,27/10/2016 15:58,27/10/2016 11:49
26,-17.82,3.692396702,0.535211268,0.916043517,1.046421932,27/10/2016 15:58,27/10/2016 11:49
27,-17.86,3.993699627,0.563380282,0.955293254,1.08567167,27/10/2016 15:58,27/10/2016 11:49
28,-17.93,4.151722869,0.577464789,0.975286691,1.105665106,27/10/2016 15:58,27/10/2016 11:49
29,-18,4.484218636,0.605633803,1.016148222,1.146526637,27/10/2016 15:58,27/10/2016 11:49
30,-18.13,4.659484391,0.61971831,1.03707772,1.167456135,27/10/2016 15:58,27/10/2016 11:49
31,-18.2,4.841365489,0.633802817,1.058385053,1.188763468,27/10/2016 15:58,27/10/2016 11:49
32,-18.26,5.030380974,0.647887324,1.08010822,1.210486635,27/10/2016 15:58,27/10/2016 11:49
33,-18.43,5.227113478,0.661971831,1.102289075,1.232667491,27/10/2016 15:58,27/10/2016 11:49
34,-18.6,5.432220054,0.676056338,1.124974009,1.255352424,27/10/2016 15:58,27/10/2016 11:49
35,-18.66,5.870638262,0.704225352,1.172069466,1.302447881,27/10/2016 15:58,27/10/2016 11:49
36,-18.8,6.105771583,0.718309859,1.19660382,1.326982235,27/10/2016 15:58,27/10/2016 11:49
37,-18.83,6.352968183,0.732394366,1.221892703,1.352271118,27/10/2016 15:58,27/10/2016 11:49
38,-19.38,6.613533104,0.746478873,1.248022096,1.378400511,27/10/2016 15:58,27/10/2016 11:49
39,-19.4,6.88899534,0.76056338,1.275091579,1.405469994,27/10/2016 15:58,27/10/2016 11:49
40,-20.27,7.181162192,0.774647887,1.303217563,1.433595978,27/10/2016 15:58,27/10/2016 11:49
41,-20.4,7.492191209,0.788732394,1.332537529,1.462915944,27/10/2016 15:58,27/10/2016 11:49
42,-20.43,7.824686976,0.802816901,1.363215697,1.493594113,27/10/2016 15:58,27/10/2016 11:49
43,-22.53,8.181833829,0.816901408,1.395450739,1.525829154,27/10/2016 15:58,27/10/2016 11:49
44,-22.96,8.567581818,0.830985915,1.429486502,1.559864917,27/10/2016 15:58,27/10/2016 11:49
45,-23.03,8.986913755,0.845070423,1.465627288,1.596005703,27/10/2016 15:58,27/10/2016 11:49
46,-23.49,9.446239923,0.85915493,1.504260243,1.634638658,27/10/2016 15:58,27/10/2016 11:49
47,-23.79,9.954001444,0.873239437,1.545889271,1.676267686,27/10/2016 15:58,27/10/2016 11:49
48,-24.12,10.52163053,0.887323944,1.591188474,1.72156689,27/10/2016 15:58,27/10/2016 11:49
49,-24.23,11.16515532,0.901408451,1.64109052,1.771468935,27/10/2016 15:58,27/10/2016 11:49
50,-24.31,11.90805016,0.915492958,1.696941722,1.827320137,27/10/2016 15:58,27/10/2016 11:49
51,-24.46,12.78670826,0.929577465,1.760795873,1.891174288,27/10/2016 15:58,27/10/2016 11:49
52,-25.07,13.86209887,0.943661972,1.836030654,1.966409069,27/10/2016 15:58,27/10/2016 11:49
53,-25.2,15.2485185,0.957746479,1.928840719,2.059219134,27/10/2016 15:58,27/10/2016 11:49
54,-25.58,17.20256721,0.971830986,2.052754818,2.183133233,27/10/2016 15:58,27/10/2016 11:49
55,-25.63,20.54303555,0.985915493,2.249273329,2.379651744,27/10/2016 15:58,27/10/2016 11:49
2,-13.13,0.243472377,0.058823529,0.195763445,0.34701945,27/10/2016 15:58,27/10/2016 11:49
3,-13.32,0.328024221,0.078431373,0.239381944,0.390637948,27/10/2016 15:58,27/10/2016 11:49
4,-13.38,0.414394523,0.098039216,0.278433178,0.429689183,27/10/2016 15:58,27/10/2016 11:49
5,-13.46,0.502663225,0.117647059,0.314322843,0.465578848,27/10/2016 15:58,27/10/2016 11:49
6,-13.56,0.592915658,0.137254902,0.347885996,0.499142,27/10/2016 15:58,27/10/2016 11:49
7,-13.6,0.876520345,0.196078431,0.439306878,0.590562882,27/10/2016 15:58,27/10/2016 11:49
8,-13.63,1.077365408,0.235294118,0.495262507,0.646518512,27/10/2016 15:58,27/10/2016 11:49
9,-13.72,1.181684631,0.254901961,0.522263118,0.673519122,27/10/2016 15:58,27/10/2016 11:49
10,-13.76,1.288786024,0.274509804,0.548770308,0.700026312,27/10/2016 15:58,27/10/2016 11:49
11,-13.8,1.398822065,0.294117647,0.574879856,0.72613586,27/10/2016 15:58,27/10/2016 11:49
12,-14.03,1.511958117,0.31372549,0.600674805,0.75193081,27/10/2016 15:58,27/10/2016 11:49
13,-14.07,1.628373928,0.333333333,0.626228584,0.777484589,27/10/2016 15:58,27/10/2016 11:49
14,-14.13,1.748265346,0.352941176,0.651607353,0.802863357,27/10/2016 15:58,27/10/2016 11:49
15,-14.32,1.871846305,0.37254902,0.676871822,0.828127827,27/10/2016 15:58,27/10/2016 11:49
16,-14.46,1.999351117,0.392156863,0.702078705,0.85333471,27/10/2016 15:58,27/10/2016 11:49
17,-14.49,2.131037153,0.411764706,0.727281912,0.878537916,27/10/2016 15:58,27/10/2016 11:49
18,-14.74,2.267187963,0.431372549,0.752533567,0.903789572,27/10/2016 15:58,27/10/2016 11:49
19,-15.43,2.408116958,0.450980392,0.777884914,0.929140919,27/10/2016 15:58,27/10/2016 11:49
20,-15.46,2.554171754,0.470588235,0.803387145,0.954643149,27/10/2016 15:58,27/10/2016 11:49
21,-17.25,2.705739336,0.490196078,0.829092199,0.980348203,27/10/2016 15:58,27/10/2016 11:49
22,-17.8,2.86325224,0.509803922,0.855053569,1.006309573,27/10/2016 15:58,27/10/2016 11:49
23,-18.21,3.027195993,0.529411765,0.881327138,1.032583143,27/10/2016 15:58,27/10/2016 11:49
24,-19.27,3.19811814,0.549019608,0.907972091,1.059228095,27/10/2016 15:58,27/10/2016 11:49
25,-19.37,3.376639275,0.568627451,0.935051932,1.086307937,27/10/2016 15:58,27/10/2016 11:49
26,-19.93,3.563466647,0.588235294,0.96263567,1.113891675,27/10/2016 15:58,27/10/2016 11:49
27,-20.24,3.759411081,0.607843137,0.99079921,1.142055214,27/10/2016 15:58,27/10/2016 11:49
28,-20.31,3.965408247,0.62745098,1.019627043,1.170883048,27/10/2016 15:58,27/10/2016 11:49
29,-20.58,4.182545682,0.647058824,1.049214341,1.200470345,27/10/2016 15:58,27/10/2016 11:49
30,-20.78,4.412097545,0.666666667,1.079669575,1.230925579,27/10/2016 15:58,27/10/2016 11:49
31,-20.83,4.655569922,0.68627451,1.111117889,1.262373893,27/10/2016 15:58,27/10/2016 11:49
32,-20.9,4.91476077,0.705882353,1.143705485,1.29496149,27/10/2016 15:58,27/10/2016 11:49
33,-21.23,5.191840575,0.725490196,1.177605464,1.328861469,27/10/2016 15:58,27/10/2016 11:49
34,-21.33,5.489462953,0.745098039,1.213025739,1.364281744,27/10/2016 15:58,27/10/2016 11:49
35,-21.35,5.81091961,0.764705882,1.250220015,1.401476019,27/10/2016 15:58,27/10/2016 11:49
36,-21.65,6.160362891,0.784313725,1.289503403,1.440759407,27/10/2016 15:58,27/10/2016 11:49
37,-21.82,6.543134698,0.803921569,1.331275271,1.482531276,27/10/2016 15:58,27/10/2016 11:49
38,-21.92,6.966269299,0.823529412,1.376053822,1.527309827,27/10/2016 15:58,27/10/2016 11:49
39,-22.03,7.439293538,0.843137255,1.424530534,1.575786538,27/10/2016 15:58,27/10/2016 11:49
40,-22.31,8.594643227,0.882352941,1.53681821,1.688074215,27/10/2016 15:58,27/10/2016 11:49
41,-22.34,10.22301716,0.921568627,1.682946834,1.834202839,27/10/2016 15:58,27/10/2016 11:49
42,-22.44,11.37836684,0.941176471,1.779659741,1.930915746,27/10/2016 15:58,27/10/2016 11:49
43,-22.78,13.00674077,0.960784314,1.907978632,2.059234636,27/10/2016 15:58,27/10/2016 11:49
44,-23.37,15.79046439,0.980392157,2.10996233,2.261218335,27/10/2016 15:58,27/10/2016 11:49
2,-15.08,0.098401908,0.034883721,0.079422046,0.141320108,31/10/2016 17:30,31/10/2016 10:17
3,-15.18,0.131994593,0.046511628,0.096880617,0.158778678,31/10/2016 17:30,31/10/2016 10:17
4,-15.66,0.165999469,0.058139535,0.112403997,0.174302058,31/10/2016 17:30,31/10/2016 10:17
5,-16.67,0.200426776,0.069767442,0.126569405,0.188467466,31/10/2016 17:30,31/10/2016 10:17
6,-16.73,0.235287142,0.081395349,0.139719173,0.201617234,31/10/2016 17:30,31/10/2016 10:17
7,-17.22,0.270591602,0.093023256,0.15207608,0.213974141,31/10/2016 17:30,31/10/2016 10:17
8,-17.31,0.306351615,0.104651163,0.163794755,0.225692816,31/10/2016 17:30,31/10/2016 10:17
9,-19.44,0.342579093,0.11627907,0.174987764,0.236885825,31/10/2016 17:30,31/10/2016 10:17
10,-19.5,0.379286419,0.127906977,0.18574012,0.247638181,31/10/2016 17:30,31/10/2016 10:17
11,-20.28,0.416486475,0.139534884,0.196117943,0.258016004,31/10/2016 17:30,31/10/2016 10:17
12,-20.65,0.45419267,0.151162791,0.206173915,0.268071976,31/10/2016 17:30,31/10/2016 10:17
13,-20.84,0.492418967,0.162790698,0.215950865,0.277848927,31/10/2016 17:30,31/10/2016 10:17
14,-20.91,0.531179915,0.174418605,0.225484223,0.287382284,31/10/2016 17:30,31/10/2016 10:17
15,-20.93,0.570490681,0.186046512,0.234803738,0.296701799,31/10/2016 17:30,31/10/2016 10:17
16,-21.16,0.61036709,0.197674419,0.243934725,0.305832786,31/10/2016 17:30,31/10/2016 10:17
17,-21.38,0.691883631,0.220930233,0.261715471,0.323613532,31/10/2016 17:30,31/10/2016 10:17
18,-21.45,0.733559042,0.23255814,0.270400874,0.332298935,31/10/2016 17:30,31/10/2016 10:17
19,-21.64,0.775870743,0.244186047,0.278969974,0.340868035,31/10/2016 17:30,31/10/2016 10:17
20,-22.05,0.818838465,0.255813953,0.287435999,0.34933406,31/10/2016 17:30,31/10/2016 10:17
21,-22.12,0.90682562,0.279069767,0.304105436,0.366003497,31/10/2016 17:30,31/10/2016 10:17
22,-22.46,0.951889419,0.290697674,0.312329601,0.374227662,31/10/2016 17:30,31/10/2016 10:17
23,-22.49,0.997698108,0.302325581,0.320492511,0.382390572,31/10/2016 17:30,31/10/2016 10:17
24,-22.6,1.0916516,0.325581395,0.336667937,0.398565998,31/10/2016 17:30,31/10/2016 10:17
25,-22.66,1.139850425,0.337209302,0.344695832,0.406593893,31/10/2016 17:30,31/10/2016 10:17
26,-22.82,1.188902371,0.348837209,0.352693385,0.414591446,31/10/2016 17:30,31/10/2016 10:17
27,-22.85,1.238838183,0.360465116,0.360667316,0.422565377,31/10/2016 17:30,31/10/2016 10:17
28,-23.05,1.289690299,0.372093023,0.368624064,0.430522125,31/10/2016 17:30,31/10/2016 10:17
29,-23.08,1.341492977,0.38372093,0.376569838,0.4384679,31/10/2016 17:30,31/10/2016 10:17
30,-23.24,1.394282432,0.395348837,0.384510665,0.446408726,31/10/2016 17:30,31/10/2016 10:17
31,-23.42,1.448096989,0.406976744,0.392452424,0.454350485,31/10/2016 17:30,31/10/2016 10:17
32,-23.46,1.502977249,0.418604651,0.400400892,0.462298953,31/10/2016 17:30,31/10/2016 10:17
33,-23.52,1.558966277,0.430232558,0.40836177,0.470259831,31/10/2016 17:30,31/10/2016 10:17
34,-23.58,1.616109798,0.441860465,0.416340726,0.478238787,31/10/2016 17:30,31/10/2016 10:17
35,-23.61,1.674456428,0.453488372,0.424343417,0.486241478,31/10/2016 17:30,31/10/2016 10:17
36,-23.67,1.734057921,0.465116279,0.432375528,0.494273589,31/10/2016 17:30,31/10/2016 10:17
37,-23.73,1.794969441,0.476744186,0.440442798,0.502340859,31/10/2016 17:30,31/10/2016 10:17
38,-23.81,1.857249873,0.488372093,0.448551055,0.510449116,31/10/2016 17:30,31/10/2016 10:17
39,-23.85,1.920962163,0.5,0.456706244,0.518604305,31/10/2016 17:30,31/10/2016 10:17
40,-23.93,1.986173703,0.511627907,0.464914461,0.526812522,31/10/2016 17:30,31/10/2016 10:17
41,-23.96,2.052956756,0.523255814,0.47318199,0.535080051,31/10/2016 17:30,31/10/2016 10:17
42,-23.99,2.41338113,0.581395349,0.515647004,0.577545065,31/10/2016 17:30,31/10/2016 10:17
43,-24.05,2.57178782,0.604651163,0.533300346,0.595198407,31/10/2016 17:30,31/10/2016 10:17
44,-24.15,2.739800629,0.627906977,0.551439752,0.613337813,31/10/2016 17:30,31/10/2016 10:17
45,-24.19,2.918660271,0.651162791,0.570148985,0.632047046,31/10/2016 17:30,31/10/2016 10:17
46,-24.22,3.109864534,0.674418605,0.589525925,0.651423986,31/10/2016 17:30,31/10/2016 10:17
47,-24.31,3.315244596,0.697674419,0.609686923,0.671584984,31/10/2016 17:30,31/10/2016 10:17
48,-24.35,3.537071961,0.720930233,0.630772809,0.69267087,31/10/2016 17:30,31/10/2016 10:17
49,-24.41,3.907135867,0.755813953,0.664527978,0.726426039,31/10/2016 17:30,31/10/2016 10:17
50,-24.45,4.184503419,0.779069767,0.688790712,0.750688773,31/10/2016 17:30,31/10/2016 10:17
51,-24.51,4.334343293,0.790697674,0.701563694,0.763461755,31/10/2016 17:30,31/10/2016 10:17
52,-24.55,4.660762792,0.813953488,0.728645835,0.790543896,31/10/2016 17:30,31/10/2016 10:17
53,-24.67,4.839622435,0.825581395,0.743083585,0.804981646,31/10/2016 17:30,31/10/2016 10:17
54,-24.71,5.236206759,0.848837209,0.774173378,0.836071439,31/10/2016 17:30,31/10/2016 10:17
55,-24.82,5.458034124,0.860465116,0.791050641,0.852948702,31/10/2016 17:30,31/10/2016 10:17
56,-24.85,5.963313265,0.88372093,0.828257032,0.890155093,31/10/2016 17:30,31/10/2016 10:17
57,-24.95,6.581724955,0.906976744,0.871709281,0.933607342,31/10/2016 17:30,31/10/2016 10:17
58,-25.03,6.951788861,0.918604651,0.896738688,0.958636749,31/10/2016 17:30,31/10/2016 10:17
59,-25.06,7.378996287,0.930232558,0.924818267,0.986716328,31/10/2016 17:30,31/10/2016 10:17
60,-25.12,7.884275429,0.941860465,0.956999715,1.018897777,31/10/2016 17:30,31/10/2016 10:17
61,-25.19,9.299958451,0.965116279,1.042036893,1.103934955,31/10/2016 17:30,31/10/2016 10:17
62,-25.37,10.42364928,0.976744186,1.105011955,1.166910016,31/10/2016 17:30,31/10/2016 10:17
63,-25.43,12.34461144,0.988372093,1.205260914,1.267158975,31/10/2016 17:30,31/10/2016 10:17
2,-19.57,0.171150051,0.071428571,0.137331243,0.24295095,31/10/2016 17:30,31/10/2016 10:17
3,-19.65,0.231139627,0.095238095,0.168155754,0.273775461,31/10/2016 17:30,31/10/2016 10:17
4,-19.68,0.292729112,0.119047619,0.195858452,0.30147816,31/10/2016 17:30,31/10/2016 10:17
5,-20.11,0.356006189,0.142857143,0.22142096,0.327040667,31/10/2016 17:30,31/10/2016 10:17
6,-20.24,0.488011764,0.19047619,0.268262287,0.373881994,31/10/2016 17:30,31/10/2016 10:17
7,-20.72,0.628022438,0.238095238,0.311419596,0.417039304,31/10/2016 17:30,31/10/2016 10:17
8,-20.84,0.701345067,0.261904762,0.332094968,0.437714675,31/10/2016 17:30,31/10/2016 10:17
9,-20.88,0.855366717,0.30952381,0.372263275,0.477882982,31/10/2016 17:30,31/10/2016 10:17
10,-21.01,0.936409026,0.333333333,0.391944567,0.497564274,31/10/2016 17:30,31/10/2016 10:17
11,-21.03,1.020398966,0.357142857,0.411462136,0.517081844,31/10/2016 17:30,31/10/2016 10:17
12,-21.24,1.198138091,0.404761905,0.450274622,0.555894329,31/10/2016 17:30,31/10/2016 10:17
13,-21.27,1.292415215,0.428571429,0.46969281,0.575312518,31/10/2016 17:30,31/10/2016 10:17
14,-21.3,1.390705317,0.452380952,0.489197321,0.594817029,31/10/2016 17:30,31/10/2016 10:17
15,-21.33,1.493365277,0.476190476,0.508846275,0.614465983,31/10/2016 17:30,31/10/2016 10:17
16,-21.76,1.600801803,0.5,0.528698905,0.634318612,31/10/2016 17:30,31/10/2016 10:17
17,-21.9,1.713481166,0.523809524,0.548816907,0.654436614,31/10/2016 17:30,31/10/2016 10:17
18,-21.95,1.83194143,0.547619048,0.569265894,0.674885601,31/10/2016 17:30,31/10/2016 10:17
19,-21.99,1.956807992,0.571428571,0.590117028,0.695736735,31/10/2016 17:30,31/10/2016 10:17
20,-22.02,2.088813566,0.595238095,0.611448948,0.717068655,31/10/2016 17:30,31/10/2016 10:17
21,-22.16,2.22882424,0.619047619,0.633350134,0.738969841,31/10/2016 17:30,31/10/2016 10:17
22,-22.24,2.377873943,0.642857143,0.655921901,0.761541609,31/10/2016 17:30,31/10/2016 10:17
23,-22.27,2.537210828,0.666666667,0.679282306,0.784902014,31/10/2016 17:30,31/10/2016 10:17
24,-22.45,2.70836088,0.69047619,0.703571378,0.809191085,31/10/2016 17:30,31/10/2016 10:17
25,-22.5,3.09416708,0.738095238,0.755651675,0.861271383,31/10/2016 17:30,31/10/2016 10:17
26,-22.52,3.314282968,0.761904762,0.783914232,0.889533939,31/10/2016 17:30,31/10/2016 10:17
27,-22.57,3.557609794,0.785714286,0.814085418,0.919705125,31/10/2016 17:30,31/10/2016 10:17
28,-22.72,4.138012631,0.833333333,0.882129378,0.987749086,31/10/2016 17:30,31/10/2016 10:17
29,-22.96,4.915084771,0.880952381,0.966140406,1.071760113,31/10/2016 17:30,31/10/2016 10:17
30,-23.01,6.094820623,0.928571429,1.081855887,1.187475594,31/10/2016 17:30,31/10/2016 10:17
31,-23.06,7.031229648,0.952380952,1.165907848,1.271527556,31/10/2016 17:30,31/10/2016 10:17
32,-23.29,8.632031451,0.976190476,1.297532797,1.403152504,31/10/2016 17:30,31/10/2016 10:17
2,-23.23,0.51974361,0.075,0.416799443,0.736932776,01/11/2016 14:10,01/11/2016 11:10
3,-23.72,0.702403438,0.1,0.510549101,0.830682434,01/11/2016 14:10,01/11/2016 11:10
4,-23.78,0.890209284,0.125,0.59489779,0.915031123,01/11/2016 14:10,01/11/2016 11:10
5,-24.35,1.08345953,0.15,0.672821694,0.992955028,01/11/2016 14:10,01/11/2016 11:10
6,-24.36,1.282479284,0.175,0.746094873,1.066228207,01/11/2016 14:10,01/11/2016 11:10
7,-24.41,1.487623675,0.2,0.815882027,1.13601536,01/11/2016 14:10,01/11/2016 11:10
8,-24.46,1.699281664,0.225,0.883002558,1.203135891,01/11/2016 14:10,01/11/2016 11:10
9,-24.58,1.917880483,0.25,0.948064618,1.268197951,01/11/2016 14:10,01/11/2016 11:10
10,-24.69,2.143890828,0.275,1.011539852,1.331673185,01/11/2016 14:10,01/11/2016 11:10
11,-24.79,2.37783296,0.3,1.073808199,1.393941532,01/11/2016 14:10,01/11/2016 11:10
12,-24.92,2.620283921,0.325,1.135186379,1.455319712,01/11/2016 14:10,01/11/2016 11:10
13,-24.98,3.133357528,0.375,1.256331717,1.57646505,01/11/2016 14:10,01/11/2016 11:10
14,-25.06,3.405504158,0.4,1.316561518,1.636694851,01/11/2016 14:10,01/11/2016 11:10
15,-25.11,3.689234921,0.425,1.376843918,1.696977251,01/11/2016 14:10,01/11/2016 11:10
16,-25.2,3.985580005,0.45,1.437379428,1.757512761,01/11/2016 14:10,01/11/2016 11:10
17,-25.26,4.295713443,0.475,1.49836697,1.818500303,01/11/2016 14:10,01/11/2016 11:10
18,-25.4,4.620981204,0.5,1.560008981,1.880142314,01/11/2016 14:10,01/11/2016 11:10
19,-25.55,4.9629365,0.525,1.622516518,1.942649851,01/11/2016 14:10,01/11/2016 11:10
20,-25.64,5.323384641,0.55,1.686114727,2.006248061,01/11/2016 14:10,01/11/2016 11:10
21,-25.77,5.704440734,0.575,1.751049042,2.071182376,01/11/2016 14:10,01/11/2016 11:10
22,-25.82,6.108604879,0.6,1.817592577,2.13772591,01/11/2016 14:10,01/11/2016 11:10
23,-25.89,6.538861687,0.625,1.886055318,2.206188651,01/11/2016 14:10,01/11/2016 11:10
24,-25.92,6.998814163,0.65,1.956795968,2.276929302,01/11/2016 14:10,01/11/2016 11:10
25,-25.96,7.492867311,0.675,2.03023769,2.350371024,01/11/2016 14:10,01/11/2016 11:10
26,-26.07,8.606561209,0.725,2.18737753,2.507510863,01/11/2016 14:10,01/11/2016 11:10
27,-26.11,9.241962407,0.75,2.272487642,2.592620975,01/11/2016 14:10,01/11/2016 11:10
28,-26.28,9.944365845,0.775,2.363233944,2.683367277,01/11/2016 14:10,01/11/2016 11:10
29,-26.35,10.72958608,0.8,2.460962962,2.781096296,01/11/2016 14:10,01/11/2016 11:10
30,-26.43,11.61979537,0.825,2.56752708,2.887660413,01/11/2016 14:10,01/11/2016 11:10
